,1MHLP,1MHLP,1MHLP,1WHLP,1WHLP,1WHLP,1YHLP,1YHLP,1YHLP,3MHLP,3MHLP,3MHLP,52WHLP,52WHLP,52WHLP,52WH_P,52WH_P,52WH_P,52WL_P,52WL_P,52WL_P,6MHLP,6MHLP,6MHLP,SIG,SIG,SIG,SMA20_2_200P,SMA20_2_200P,SMA20_2_200P,close,close,close
symbol,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC,AMBUJACEM,HDFCBANK,ITC
date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-02-14,0.0,57.03638754932045,1.0406811731315253,0.0,0.0,1.7515923566879323,,,,5.037664783427514,26.885720190121905,0.6190208216094667,15.777634961439599,69.39332285212244,32.04994797086367,21.11836274272822,16.336755849540925,7.3718672386543185,5.280137649209595,79.4441503440974,3.900215271622129,2.537348826179759,44.71011095483667,0.4865103936311467,0.0,0.0,0.0,-13.231189423398149,1.0040314504214876,-6.716972974361335,489.5,1694.85,410.25
2025-02-17,0.0,76.7645769399386,0.0,0.0,59.36675461741411,0.0,,,,3.907721280602667,36.185162223599896,0.0,15.006426735218529,71.47415148432442,28.61602497398546,21.311739585851253,15.226083522558993,7.7444118311131085,5.022045381223792,81.82636315510851,3.4823350639483346,1.96822385582169,50.52074987982691,0.0,0.0,0.0,0.0,-13.518844976896363,1.157004168630044,-6.999075610955856,488.3,1717.35,408.6
2025-02-18,0.0,81.76238491889526,0.0,0.0,100.0,0.0,,,,2.448210922787214,38.541020872081,0.0,14.010282776349625,72.00129473781558,21.644120707596226,21.56151800821851,14.944713199723566,8.500790246105211,4.688676201742125,82.42985706723134,2.6339116120045527,1.2331041024425053,52.10178772749234,0.0,0.0,0.0,0.0,-13.859623338722205,1.2438791084205745,-7.309692124576542,486.75,1723.05,405.25
2025-02-19,0.0,85.40113985094268,2.006980802792281,0.0,100.0,8.812260536398284,,,,0.0,40.2562512915892,1.2325830653804686,9.607969151670947,72.38509201886617,24.03746097814769,22.665377487712508,14.739855859413561,8.241137954391512,3.2153995053231506,82.86924298570672,2.9251614537165898,0.0,53.438556933483675,0.9787234042552998,0.0,0.0,0.0,-14.370375724608142,1.3422538779037703,-7.638061652112064,479.9,1727.2,406.4
2025-02-20,4.102920723226768,50.2411223147742,0.0,13.05309734513293,0.0,0.0,,,,2.8710462287105063,23.682579045257263,0.0,11.50385604113113,68.67659298991954,14.98439125910509,22.189992748368372,16.719320762168035,9.22330097087378,3.849876330788264,78.62361037586024,1.823477269849307,1.3714551371455348,39.84362273985989,0.0,0.0,0.0,0.0,-14.879102012421875,1.3833626897539082,-8.023360677478934,482.85,1687.1,402.05
2025-02-21,2.8511821974965397,54.97588776852263,0.0,9.070796460177032,13.466334164588709,0.0,,,,1.995133819951349,25.91444513329202,0.0,10.925449871465299,69.17599186164803,12.591050988553507,22.335025380710654,16.452759403692365,9.482953262587491,3.656307129798903,79.19534145050291,1.5322274281372557,0.9530450953045148,39.768145161290306,0.0,0.0,0.0,0.0,-15.248764659278338,1.5000964232911038,-8.419711544388276,481.95,1692.5,400.9
2025-02-24,0.0,41.47303814116613,1.6220600162205994,0.0,0.0,10.695187165775375,,,,0.0,19.54949369704482,1.1031439602868172,3.5025706940873973,67.75178026449643,14.672216441206995,24.19627749576988,17.21295290749334,9.257168661097314,1.1721690504355282,77.56484912652196,1.7854881600607708,0.0,33.1099656357388,0.8206811653672547,0.0,0.0,0.0,-15.762127096063425,1.4479995955474414,-8.748592568763074,470.4,1677.1,401.9
2025-02-25,0.0,46.07628233231037,6.407137064071441,0.0,10.479041916167636,51.29870129870159,,,,0.0,21.71936350485635,4.357418643132977,2.7634961439588768,68.23730694534356,20.811654526534877,24.381596970429452,16.953796031197555,8.591104086701277,0.9248306269491368,78.12069878242455,2.5326073192351526,0.0,31.08968528288152,3.2416906032006936,0.0,0.0,0.0,-16.105785257884488,1.3960451035443395,-9.027867164371216,469.25,1682.35,404.85
2025-02-27,0.6662628709872945,62.1657167908813,1.1354420113544932,3.1428571428572076,47.10578842315384,12.727272727273553,,,,0.4850088183421618,29.303575118826235,0.7722007722008221,3.1169665809768787,69.93433829649497,14.047866805411044,24.29296591733139,16.047981044525617,9.324904041544357,1.0431229164426332,80.0635256749603,1.7095099404837277,0.2436323366555975,36.776935871373134,0.5744768157571156,0.0,0.0,0.0,-16.338455428477275,1.3521199041208887,-9.371683875197286,469.8,1700.7,401.6
2025-02-28,0.0,89.96054362121893,4.885270170244279,0.0,100.0,33.50253807106603,,,,0.0,42.405455672659684,3.417918177110317,0.0,72.86599463608621,7.18002081165451,25.074530658286996,14.4831671438444,10.069993226461948,0.0,83.41979883536264,0.8737495251361246,0.0,48.49380890778047,2.5831702544031403,0.0,0.0,0.0,-16.63306899403703,1.3718683235501823,-10.216048826076243,464.95,1732.4,398.3
2025-03-03,7.887161773172164,62.9110039456379,3.6269430051813294,38.268156424581065,44.21338155515364,24.873096446700334,,,,5.8198810535259335,29.654887373424256,2.537545313309154,4.402313624678679,70.01294737815591,5.411030176898998,23.970671178792998,16.00602231217297,10.261910137728606,1.4732766964189747,80.15352038115404,0.658477903001131,2.977613562269082,37.091110700425034,1.9178082191780732,0.0,0.0,0.0,-16.78071645718357,1.3303292047322623,-11.102661270225916,471.8,1701.55,397.45
2025-03-04,11.571675302245268,70.32003507233676,0.0,59.1176470588236,59.493670886075925,0.0,,,,8.538657604078177,33.14734449266379,0.0,6.458868894601551,70.79441413113845,0.0,23.45499959713157,15.588903149373085,10.84895010160306,2.1615227443811187,81.0481736368449,0.0,4.368615518365577,40.21437811864719,0.0,0.0,0.0,0.0,-16.841026145651014,1.3498457369955068,-11.71072229159459,475.0,1710.0,394.85
2025-03-05,30.109383995394406,52.78386672512062,15.066469719350058,100.0,23.327305605786705,100.0,,,,22.217502124044213,24.881173796238905,10.548086866597714,16.805912596401054,68.94478868029225,21.22788761706555,20.8605269518975,16.576167440023692,8.545947166403243,5.624260673190673,78.93065113816834,2.583259465619853,11.367094109976106,32.82202919977822,7.974980453479273,0.0,0.0,0.0,-16.932714692051,1.1990890595339212,-12.145794466866292,491.1,1690.0,405.05
2025-03-06,38.62982153137596,53.83603682595363,16.026587887739982,100.0,17.68231768231789,100.0,,,,28.504672897196276,25.37714403802442,11.220268872802448,21.5616966580977,69.05576620734301,22.58064516129027,19.668036419305448,16.516931582584654,8.399187175434633,7.2158296591031315,79.05770248808895,2.7478789413701317,14.583786133449253,33.26557013491037,8.483189992181368,0.0,0.0,0.0,-17.02630833742226,1.0090366349264652,-12.494159484647446,498.5,1691.2,405.7
2025-03-07,44.56521739130439,52.12626041210001,13.36779911373701,100.0,0.0,83.41013824884776,,,,29.609175870858135,24.571192395122974,9.481403876375019,22.397172236503877,68.8754277258855,18.834547346513972,19.45854483925549,16.613189850923092,8.805599458116957,7.4954296160877565,78.85124404446798,2.2920096239078016,15.148880678113464,32.54481611532063,7.075840500390897,0.0,0.0,0.0,-17.052760807230456,0.7992253450393555,-12.748829543694173,499.8,1689.25,403.9
2025-03-10,31.521739130434828,23.28114363512587,14.992614475627738,70.73170731707322,0.0,93.54838709677428,,,,20.94307561597284,23.847902459185796,10.633839706652676,15.841902313624704,68.71358549893647,21.123829344432853,21.102248005801297,16.69957547635502,8.557236396477757,5.3016453382084165,78.66596082583376,2.570596429023674,10.715061943055872,31.897985584919596,7.93588741204064,0.0,0.0,0.0,-17.149055325170156,0.6186171240683734,-12.958439154577931,489.6,1687.5,405.0
2025-03-11,53.54330708661418,12.584269662921486,16.765140324963024,84.82142857142857,0.0,100.0,,,,25.99830076465593,23.02128538954331,12.048832271762173,19.66580976863755,68.52862295385185,23.621227887617017,20.143421158649577,16.79830190542008,8.286294874689544,6.5813528336380305,78.45420857596612,2.8745093073318895,13.301456205172798,31.1587506930327,8.874120406567606,0.0,0.0,0.0,-17.149820705333767,0.4765138310190008,-13.06498368653167,495.55,1685.5,406.2
2025-03-12,42.65611257695693,51.011235955056456,25.92319054652874,57.25806451612896,100.0,100.0,,,,20.603228547153783,33.62264930770825,18.630573248407597,15.58483290488432,70.90076759456211,36.52445369406862,21.166706953508978,15.53213545266067,6.8864303454504405,5.215614582213141,81.1699311805188,4.444725845257682,10.541186698543795,40.63943818148219,13.721657544956964,0.0,0.0,0.0,-17.14150230048573,0.44705330153198325,-13.02253071366819,489.2,1711.15,412.4
2025-03-13,36.67546174142486,44.19475655430712,25.406203840472664,0.0,82.2612085769974,95.88235294117688,,,,17.714528462192032,31.74209547427152,18.259023354564746,13.399742930591277,70.47997780449458,35.79604578563997,21.714608009024243,15.756738078783695,6.965454955971994,4.484353156253365,80.68819481206987,4.3560845890844595,9.063247120191273,38.95767880243943,13.448006254886625,0.0,0.0,0.0,-17.177862945080776,0.3945510387669004,-12.97952256652797,485.8,1706.6,412.05
2025-03-17,45.03078276165354,49.88764044943848,21.724709784411235,33.92857142857143,97.07602339181287,47.64705882352955,,,,22.37762237762239,33.31266790659232,13.906581740976613,16.45244215938305,70.83140664015538,27.263267429760617,20.94915800499556,15.569157863560068,7.8911718220817315,5.5059683836971764,81.09052408681843,3.317715588198041,11.240395170142707,40.3622250970246,10.242376856919444,0.0,0.0,0.0,-17.178419825005463,0.39108484729188525,-12.98939226019497,490.55,1710.4,407.95
2025-03-18,58.39929639401936,82.54681647940096,23.63184079601992,88.21428571428547,100.0,61.17647058823583,,,,29.251101321585875,42.32279396569542,15.12738853503185,21.33676092544987,72.84749838157774,29.656607700312204,19.72443799854967,14.493039786750908,7.63151953036802,7.140552747607268,83.39862361037586,3.6089654299100924,14.577387486278806,48.41988541859177,11.14151681000782,0.0,0.0,0.0,-16.9815851995437,0.42749756083248264,-12.967743707715021,498.15,1732.2,409.1
2025-03-19,74.05452946350053,100.0,15.384615384615378,100.0,100.0,0.0,,,,37.09251101321586,47.241165530068166,8.704883227176209,27.0565552699229,73.94802552483122,17.06555671175858,18.290226412053816,13.905617533813805,8.997516369383602,9.054737068501995,84.6585494970884,2.076738001772822,18.595406360424036,52.81833302531875,6.411258795934316,0.0,0.0,0.0,-16.665421181762685,0.4494189620112163,-12.96584741922778,507.05,1744.1,403.05
2025-03-20,80.79268292682929,100.0,19.675675675675603,88.94117647058812,100.0,9.625668449197653,,,,35.02202643171805,57.42922091341187,9.660297239915039,25.54627249357327,76.22768889299917,18.93860561914667,18.66892272983643,12.688814295586926,8.794310228042445,8.549306377029788,87.26839597670725,2.30467266050398,17.557420494699645,61.92940306782479,7.114933541829529,0.0,0.0,0.0,-16.25671229992028,0.5221755231990677,-12.981698735012076,504.7,1768.75,403.95
2025-03-21,100.0,100.0,29.72222222222219,100.0,100.0,26.7379679144386,,,,43.656387665198224,58.090514569125816,11.358811040339692,31.8444730077121,76.37565892906686,22.268470343392295,17.0896785109983,12.609833152334883,8.433054865658155,10.657059898913865,87.43779777660137,2.7098898315816102,21.88604240282686,62.52079098133429,8.365910867865512,0.0,0.0,0.0,-15.90748076459006,0.5909042604394237,-12.920753309513696,514.5,1770.35,405.55
2025-03-24,100.0,100.0,49.61360123647596,100.0,100.0,87.22222222222184,,,,47.88546255506603,70.34511262657574,17.038216560509508,34.929305912596384,79.11772865994637,33.402705515088385,16.316171138506167,11.146213841445354,7.225107247685708,11.689428970857074,90.57702488088935,4.064834747372408,24.00618374558302,73.47994825355755,12.548866301798247,0.0,0.0,0.0,-15.498155299337565,0.852389727079955,-12.789923459829211,519.3,1800.0,410.9
2025-03-25,100.0,100.0,63.75266524520254,100.0,100.0,85.98726114649719,,,,48.98678414096911,79.21058069849146,15.870488322717613,35.73264781491001,81.10145195597892,31.11342351716962,16.11473692691967,10.087372889722575,7.473470309324896,11.958275083342288,92.84806776071997,3.78624794225655,24.558303886925774,81.40824246904455,11.688819390148547,0.0,0.0,0.0,-14.978982251295717,1.1553519076776746,-12.677106073810727,520.55,1821.45,409.8
2025-03-26,100.0,89.67786629719427,71.22507122507142,100.0,83.30532212885143,54.77707006369465,,,,59.471365638766535,73.05228352965487,13.269639065817412,43.38046272493578,79.7234809950985,26.0145681581686,14.197083232616215,10.82288478625728,8.02664258297583,14.51769007420154,91.27051349920593,3.1657591490439403,29.814487632508857,75.90094252448714,9.773260359655984,0.0,0.0,0.0,-14.333517893647517,1.466553299388749,-12.622291514378267,532.45,1806.55,407.35
2025-03-27,100.0,100.0,83.19088319088321,100.0,100.0,81.52866242038222,,,,68.59030837004399,80.82248398429425,15.4989384288747,50.03213367609254,81.46212891889391,30.38501560874085,12.529207960680042,9.894856353045713,7.552494919846464,16.743735885579085,93.26098464796188,3.697606686083314,34.38604240282683,82.84975050822395,11.415168100078162,0.0,0.0,0.0,-13.612711331721936,1.8134596013967128,-12.51536536379893,542.8,1825.35,409.45
2025-03-28,94.2838792549776,100.0,84.900284900285,88.32020997375345,100.0,83.45323741007225,,,,64.66960352422907,82.00041330853485,15.817409766454329,47.17223650385608,81.72570054563951,31.009365244536923,13.246313753927957,9.754171191627995,7.484759539399407,15.786643725131741,93.5627316040233,3.7735849056603716,32.42049469964665,83.90316022916284,11.649726348709914,0.0,0.0,0.0,-12.874003896180305,2.1183863402926506,-12.334846225299456,538.35,1828.2,409.75
2025-04-01,83.42967244701352,60.059563203176644,67.23646723646716,54.41696113074206,0.0,20.560747663550895,,,,57.22466960352419,57.05724323207271,12.526539278131587,41.74164524421594,76.14445574771108,24.557752341311062,14.608009024252677,12.733241188666208,8.184691804018966,13.96924400473169,87.17310746426679,2.9884766366974684,28.688162544169604,61.596747366475654,9.225957779515213,0.0,0.0,0.0,-12.261966009620947,2.174405110604058,-12.257932158918514,529.9,1767.85,406.65
2025-04-02,88.76043673731535,79.28524156187959,80.91168091168106,62.76595744680851,48.13587406793723,56.47058823529492,,,,60.88105726872241,69.06385616862993,15.074309978768568,44.40874035989716,78.83103671506521,29.5525494276795,13.939247441785513,11.299239806496193,7.642808760442531,14.861813098182594,90.2488088935945,3.596302393313914,30.52120141342754,72.3341341711329,11.102423768569187,0.0,0.0,0.0,-11.648931765395497,2.4122189040553605,-12.111707998799025,534.05,1796.9,409.05
2025-04-03,97.3025048169558,77.92852415618789,82.90598290598287,90.5617977528094,44.73902236951108,87.30158730158635,,,,66.7400881057269,68.21657367224631,15.44585987261142,48.6825192802057,78.64145010635346,30.280957336108155,12.86761743614534,11.400434396287888,7.563784149920975,16.29207441660395,90.03176283748013,3.6849436494871353,33.45848056537105,71.57641840694878,11.376075058639529,0.0,0.0,0.0,-11.127555227637673,2.6231517225589043,-11.936162156936136,540.7,1794.85,409.4
2025-04-04,81.24598587026344,92.78623428193245,84.61538461538464,0.0,81.93869096934537,98.3870967741932,,,,55.72687224669606,77.49535027898324,15.764331210191049,40.649100257069456,80.71765467492833,30.905306971904224,14.881959552010299,10.29223023003258,7.49604876947392,13.603613291751815,92.40868184224456,3.7609218690641923,28.249515620225537,79.87433006837921,11.610633307271282,0.0,0.0,0.0,-10.595825666541348,2.9503967295255045,-11.872650799875977,528.2,1817.3,409.7
2025-04-07,77.39242132305726,53.342157511581775,63.81766381766391,0.0,0.0,0.0,,,,53.08370044052866,52.86216160363715,11.889596602972388,38.72107969151675,75.20577083140665,23.30905306971904,15.36540165981789,13.234277816171385,8.320162564913065,12.958382621787301,86.09846479618847,2.8365201975433676,27.207044479566523,57.845130290149704,8.756841282251752,0.0,0.0,0.0,-10.015537011006561,3.1193788118681756,-11.852441381292692,525.2,1757.7,406.05
2025-04-08,92.29287090558766,60.919920582395825,100.0,74.83870967741876,16.241134751773114,100.0,,,,63.30396475770919,57.5945443273404,18.789808917197444,46.176092544987135,76.2646814020161,36.836628511966715,13.496092176295225,12.669069009773908,6.852562655226905,15.453274545650064,87.3107464266808,4.482714955046217,32.44524723413862,62.0772500462022,13.838936669272863,0.0,0.0,0.0,-9.56157393462297,3.335815604705318,-11.752246206251138,536.8,1769.15,412.55
2025-04-09,100.0,58.17339510258108,100.0,100.0,12.24832214765095,100.0,,,,72.99559471365632,55.879313907832206,22.770700636942664,53.24550128534703,75.8808841209655,44.640998959417296,11.723471114334059,12.873926350083917,6.005870399638737,17.81912033551994,86.8713605082054,5.432442699759399,38.53488372093021,60.543337645536866,16.770914777169658,0.0,0.0,0.0,-8.961117728936784,3.5434277250376898,-11.62344315376733,547.8,1765.0,416.3
2025-04-11,100.0,85.29310935893038,100.0,100.0,82.29865771812086,100.0,,,,73.74449339207044,73.13494523661915,28.34394904458598,53.791773778920316,79.74197724960696,55.5671175858481,11.58649585045524,10.813012143350772,4.820501241815301,18.00193569200989,91.2916887241927,6.762061542357854,38.93023255813952,75.97486601367585,20.87568412822517,0.0,0.0,0.0,-8.315344301764965,3.8646657501374313,-11.455870599367426,548.65,1806.75,421.55
2025-04-15,100.0,100.0,95.69288389513095,100.0,100.0,92.5806451612901,,,,82.0264317180616,97.16883653647452,27.12314225053074,59.83290488431876,85.1197632479423,53.17377731529652,10.071710579324792,7.942541218284129,5.080153533529014,20.02365845789869,97.44838538909477,6.470811700645802,43.30232558139532,97.46812049528741,19.976544175136794,0.0,0.0,0.0,-7.61512958652053,4.259253086019052,-11.36600682003642,558.05,1864.9,420.4
2025-04-16,100.0,100.0,100.0,100.0,100.0,100.0,,,,88.81057268722464,100.0,31.42250530785559,64.78149100257072,86.33126791824655,61.60249739854318,8.830875835951971,7.2958831079079856,4.165725897493788,21.679750510807615,98.8353626257279,7.496517664936042,50.640542577241895,100.0,23.14308053166534,0.0,0.0,0.0,-6.920795924148258,4.707546910629398,-11.230880557628673,565.75,1878.0,424.45
2025-04-17,100.0,100.0,100.0,100.0,100.0,100.0,,,,92.37885462555059,100.0,34.39490445859871,67.38431876606683,88.98548044021086,67.42976066597296,8.178228990411732,5.8791588508243615,3.5335290133212864,22.5508119152597,101.87400741132875,8.205647714321888,55.81581048709076,100.0,25.33229085222829,0.0,0.0,0.0,-6.270476050225517,5.2271119956462675,-11.024537762084327,569.8,1906.7,427.25
2025-04-21,100.0,100.0,86.41975308641982,100.0,100.0,70.06802721088448,,,,100.0,100.0,29.723991507431002,73.23264781491004,90.87209840007398,58.27263267429766,6.711787930062038,4.872149274360749,4.526981259878067,24.50801161415206,104.03388035997882,7.0913004938584265,63.891225119147755,100.0,21.8921032056294,0.0,0.0,0.0,-5.555226545415472,5.747504672830325,-10.869952927315662,578.9,1927.1,422.85
2025-04-22,98.92588614393125,100.0,100.0,96.78456591639872,100.0,100.0,,,,99.1224221149627,100.0,41.13588110403398,72.58997429305913,94.07195043003792,80.64516129032265,6.872935299331235,3.1641820515351915,2.0997967938586486,24.292934724163885,107.69719428268927,9.813853362036214,63.33052985702271,100.0,30.297107114933546,0.0,0.0,0.0,-4.822730100908783,6.310054543114979,-10.547573294021277,577.9,1961.7,433.6
2025-04-23,95.11278195488725,86.31426502534397,90.99836333878888,84.95867768595056,75.60503388189743,79.16666666666674,,,,96.00702062308034,88.61102741789696,38.21656050955414,70.30848329048847,90.5761583279386,74.92195629552556,7.445008460236877,5.030111560864837,2.7207044479566393,23.52941176470589,103.69507676019059,9.11738634924655,61.34006167647886,89.51456310679613,28.146989835809233,0.0,0.0,0.0,-4.205265515099868,6.676909755375796,-10.259313077296776,574.35,1923.9,430.85
2025-04-24,92.5886143931257,83.74366401158578,88.37970540098196,66.90647482014404,53.61570247933872,73.10606060606061,,,,93.94471259324267,86.47182886411568,37.36730360934182,68.79820051413884,89.9195412928882,73.25702393340275,7.823704778019493,5.380590384045809,2.9013321291487846,23.023981073233685,102.9433562731604,8.914777763707733,60.97977784107093,87.47559274755925,27.52150117279124,0.0,0.0,0.0,-3.6525353415107036,7.016069677850489,-9.995498667162382,572.0,1916.8,430.05
2025-04-25,67.56176154672401,81.71614771904417,81.01472995090013,0.0,39.66547192353647,46.046511627906874,,,,73.4971478718737,84.7845736667671,34.978768577494684,53.8239074550129,89.40164616665126,68.57440166493241,11.578438481991768,5.657024385427975,3.409347482501686,18.012689536509317,102.35044997353097,8.344941116879824,47.70720592423814,85.91352859135286,25.762314308053163,0.0,0.0,0.0,-3.305912505835006,7.254178520173022,-9.807149195383172,548.7,1911.2,427.8
2025-04-28,63.53383458646622,84.97465604634323,84.28805237315873,0.0,24.545454545454547,55.34883720930222,,,,70.20623080298382,87.49623380536306,36.04033970276008,51.41388174807203,90.23397761953206,70.65556711758589,12.182741116751256,5.212755454635201,3.1835628810115075,17.206151199053675,103.30333509793542,8.59820184880334,45.571062375391655,88.42398884239888,26.544175136825643,0.0,0.0,0.0,-3.0812628742345987,7.449634029212218,-9.587330756965656,544.95,1920.2,428.8
2025-04-29,49.12280701754392,79.2630341042728,75.12274959083463,0.0,0.0,29.302325581395138,,,,60.55287406757355,84.06146429647482,33.067940552016964,44.344473007712125,89.1796911125497,64.8283038501561,13.955362178712418,5.775496100306052,3.81575976518401,14.840305409183795,102.09634727368977,7.8890717994174935,39.30504129877531,85.24407252440722,24.354964816262694,0.0,0.0,0.0,-3.037419793443989,7.6571781259348795,-9.359662373527938,533.95,1908.8,426.0
2025-04-30,51.455108359133206,85.61348490787925,74.46808510638296,13.083048919226414,30.62381852551988,0.0,,,,65.59894690653802,88.94245254594756,32.8556263269639,48.0398457583548,90.67788772773514,64.41207075962542,13.02876480541454,4.975812024879058,3.8609166854820423,16.076997526615777,103.81154049761778,7.838419653032794,42.58046140700658,89.76290097629008,24.198592650508203,0.0,0.0,0.0,-2.90162242442057,7.852005146399948,-9.157673577217087,539.7,1925.0,425.8
2025-05-02,36.388140161725154,85.39594110624749,89.03436988543363,0.0,100.0,88.1188118811877,,,,58.57832382623963,88.94245254594756,37.57961783439489,42.898457583547604,90.67788772773514,73.67325702393343,14.317943759568111,4.975812024879058,2.8561752088507513,14.356382406710411,103.81154049761778,8.965429910092434,38.023355169467415,89.62983893755298,27.677873338545727,0.0,0.0,0.0,-2.753618184892388,8.038035278110593,-8.907963432703804,531.7,1925.0,430.25
2025-05-05,49.46091644204851,89.15032679738559,100.0,24.069478908188444,100.0,100.0,,,,67.09082931110134,92.49774028321781,44.692144373673,49.13239074550128,91.7691667437344,87.61706555671176,12.754814277656914,4.393326093395202,1.3434183788665588,16.442628239595653,105.06087877183694,10.662276813979982,45.223306713989935,92.75952311718521,32.91634089132132,0.0,0.0,0.0,-2.560159198335326,8.428397915809906,-8.558272166744684,541.4,1936.8,436.95
2025-05-06,41.037735849056595,86.21323529411765,95.87020648967558,20.29411764705842,81.7857142857146,87.44394618834099,,,,61.605967529618255,90.96113287134679,43.20594479830147,45.11568123393317,91.29751225376862,84.70343392299694,13.761985335589394,4.645078487511102,1.6595168209528035,15.098397677169586,104.52091053467443,10.307711789287067,41.52617568766636,91.27653387612679,31.821735731039873,0.0,0.0,0.0,-2.485965963300716,8.719212164976982,-8.243835850737586,535.15,1931.7,435.55
2025-05-07,32.142857142857224,92.10784313725483,82.4242424242424,26.41509433962264,100.0,47.982062780268855,,,,61.64984642387017,95.14914130762274,38.535031847133716,45.14781491002575,92.58300194210672,75.54630593132153,13.753927967125923,3.9589298055089372,2.652969067509596,15.109151521669009,105.99258867125462,9.193364568823592,41.555752735876986,95.31840651352134,28.38154808444094,0.0,0.0,0.0,-2.292113621861236,9.048882286054114,-7.974118092969109,535.2,1945.6,431.15
2025-05-08,8.557046979865806,83.72549019607841,79.77707006369437,0.0,53.532608695652364,43.04932735426028,,,,52.172005265467305,89.99698704429044,37.95116772823779,38.206940874035986,91.00157218163322,74.4016649323622,15.494319555233258,4.803040774015202,2.7771505983291838,12.78632110979675,104.18210693488619,9.05407116626567,35.16711032238982,90.34603082291362,27.95152462861611,0.0,0.0,0.0,-2.180748021982361,9.280149296502099,-7.708158523815885,524.4,1928.5,430.6
2025-05-09,11.825192802056707,64.70588235294117,56.634304207119776,17.941176470588637,0.0,0.0,,,,54.84861781483112,78.30671889123231,30.467091295116767,40.16709511568128,87.41329880699159,59.72944849115508,15.002820078962198,6.718333497877377,4.368932038834944,13.442305624260687,100.07411328745368,7.268583006204884,36.971310263235765,79.06368130270428,22.439405785770127,0.0,0.0,0.0,-2.0256027921892223,9.57573678257565,-7.467438322375097,527.45,1889.7,423.55
2025-05-12,31.65137614678899,97.79411764705883,95.30744336569582,100.0,100.0,89.179104477612,,,,67.31022378236068,98.64416993070202,43.15286624203819,49.293059125964014,93.65578470359753,84.59937565036424,12.714527435339615,3.3863165169315783,1.670806051027315,16.496397462092695,107.22075172048704,10.295048752690889,45.371191955042875,98.69148008141902,31.782642689601236,0.0,0.0,0.0,-1.8649536048229376,10.006621074056483,-7.1874240952149755,541.65,1957.2,435.5
2025-05-13,22.93577981651376,80.83333333333327,70.7119741100323,72.46376811594203,48.74074074074054,32.46268656716398,,,,63.14172882843352,88.21934317565528,35.08492569002119,46.24035989717224,90.45593267363358,68.78251821019768,13.479977439368298,5.094283739757135,3.386769022352676,15.474782234648885,103.5574377977766,8.370267190072166,42.56137237503696,88.63041581855187,25.840500390930384,0.0,0.0,0.0,-1.8312566819714247,10.36386669798935,-6.996793498016962,536.9,1922.6,427.9
2025-05-14,35.229357798165225,74.9509803921568,74.59546925566353,100.0,30.96296296296276,46.2500000000001,,,,69.02150065818346,84.60379632419401,36.3588110403397,50.5462724935733,89.34615740312586,71.27991675338197,12.400290065264674,5.6866423141475,3.1158275005644516,16.91579739756964,102.28692429857067,8.674180068380396,46.52469683525586,85.14102936900258,26.778733385457393,0.0,0.0,0.0,-1.7567747701485115,10.570002011698955,-6.8492168934066315,543.6,1910.6,429.1
2025-05-15,42.47706422018345,86.32352941176467,86.08414239482197,100.0,65.3333333333332,76.15062761506255,,,,72.48793330408071,91.5938535703525,43.57348703170024,53.08483290488431,91.49172292610747,78.66805411030174,11.763757956651359,4.541415736992793,2.3142921652743285,17.7653511130229,104.74325039703547,9.573255666708864,48.861283643892314,91.88717650479788,29.554339327599656,0.0,0.0,0.0,-1.739156914622057,10.663658542410147,-6.6581191241304225,547.55,1933.8,432.65
2025-05-16,71.74311926605509,86.76470588235294,95.9546925566343,100.0,66.66666666666666,100.0,,,,86.48530057042564,91.86501958421212,60.339734121122554,63.33547557840619,91.57495607139555,85.0156087408949,9.193457416807664,4.496988843913511,1.6256491307292817,21.195827508334233,104.83853890947591,10.34570089907559,58.2963620230701,92.14888048851411,31.939014855355722,0.0,0.0,0.0,-1.6567393207624257,10.725123707533502,-6.468300029086291,563.5,1934.7,435.7
2025-05-19,75.50458715596326,88.72549019607843,94.82200647249202,100.0,72.5925925925926,97.11934156378629,,,,88.28433523475206,93.07020186803254,59.82274741506648,64.65295629820051,91.9448811615648,84.28720083246625,8.863105309805817,4.29953598578339,1.7046737412508364,21.636735132809974,105.26204340921123,10.257059642902368,59.50902099970421,93.31200930503053,31.665363565285386,0.0,0.0,0.0,-1.6079951972820379,10.714328794238098,-6.3183945083647055,565.55,1938.7,435.35
2025-05-20,69.08256880733941,77.0588235294118,93.36569579288022,87.78359511343804,9.22746781115916,89.74358974358961,,,,85.21281263712153,85.899367279301,59.158050221565674,62.40359897172235,89.7438268750578,83.35067637877209,9.427121102248007,5.47438049165761,1.806276811921427,20.883966017851375,102.74219163578616,10.143092313536775,57.438627624963004,86.3913928467578,31.313526192337733,0.0,0.0,0.0,-1.6791330459113125,10.591595906514815,-6.1311097574850155,562.05,1914.9,434.9
